Partner ID,PQP Feb 25
531166,Macka Ramirez
475772,Sin PQP
526160,Sin PQP
438281,Sin PQP
136284,Sin PQP
358795,Sin PQP
138861,Sin PQP
328420,Franco Lagos KA
354112,Sin PQP
524479,Sin PQP
508248,Sin PQP
463211,Sin PQP
531096,Sin PQP
386325,Sin PQP
476827,Sin PQP
470475,Sin PQP
51810,Sin PQP
367385,Sin PQP
90485,Sin PQP
504317,Sin PQP
150231,Macka Ramirez
331402,Sin PQP
277073,Sin PQP
197141,Sin PQP
162489,Sin PQP
314130,Sin PQP
68129,Sin PQP
519473,Sin PQP
312336,Sin PQP
111733,Sin PQP
156509,Macka Ramirez
536869,Javier Peñaloza KA
174365,Sin PQP
534744,Sin PQP
534368,Macka Ramirez
472517,Sin PQP
352314,Sin PQP
528196,Sin PQP
518142,Sin PQP
395259,Sin PQP
490610,Sin PQP
503802,Sin PQP
534006,Sin PQP
468325,Sin PQP
116924,Sin PQP
492606,Sin PQP
479960,Sin PQP
66459,Sin PQP
524292,Sin PQP
533529,Sin PQP
519489,Sin PQP
149299,Sin PQP
329796,Sin PQP
67337,Sin PQP
182759,Sin PQP
319676,Sin PQP
499312,Sin PQP
442422,Sin PQP
487799,Sin PQP
482031,Sin PQP
536611,Sin PQP
283286,Franco Lagos KA
510740,Sin PQP
313166,Sin PQP
440924,Sin PQP
473194,Sin PQP
514673,Sin PQP
393067,Sin PQP
370056,Sin PQP
370905,Sin PQP
472689,Sin PQP
362509,Sin PQP
428643,Sin PQP
274349,Sin PQP
328429,Franco Lagos KA
531338,Sin PQP
123489,Sin PQP
108433,Sin PQP
531658,Sin PQP
523976,Sin PQP
402659,Sin PQP
530393,Sin PQP
257451,Sin PQP
504400,Sin PQP
132385,Sin PQP
466659,Franco Lagos KA
521549,Sin PQP
462353,Sin PQP
503725,Sin PQP
403499,Sin PQP
476037,Sin PQP
534346,Sin PQP
483327,Sin PQP
345282,Sin PQP
535852,Sin PQP
374178,Sin PQP
401761,Sin PQP
147888,Macka Ramirez
398523,Sin PQP
334449,Sin PQP
515189,Sin PQP
62854,Sin PQP
532757,Sin PQP
243554,Sin PQP
362501,Sin PQP
527755,Sin PQP
87869,Sin PQP
194639,Sin PQP
357105,Sin PQP
53299,Sin PQP
414698,Sin PQP
330050,Sin PQP
47474,Sin PQP
109674,Sin PQP
513434,Sin PQP
536699,Sin PQP
387841,Sin PQP
497480,Sin PQP
225582,Franco Lagos KA
353572,Sin PQP
519991,Sin PQP
105028,Sin PQP
326626,Sin PQP
529758,Sin PQP
322537,Sin PQP
455756,Sin PQP
234521,Sin PQP
526916,Sin PQP
227142,Sin PQP
536358,Sin PQP
533348,Sin PQP
511827,Sin PQP
398133,Sin PQP
228073,Sin PQP
507199,Sin PQP
289752,Macka Ramirez
512185,Sin PQP
65818,Sin PQP
287154,Macka Ramirez
525621,Sin PQP
464712,Sin PQP
532040,Sin PQP
370907,Sin PQP
223367,Sin PQP
504008,Sin PQP
157270,Macka Ramirez
402708,Sin PQP
482291,Sin PQP
455177,Sin PQP
360583,Franco Lagos KA
530941,Javier Peñaloza Tier
375085,Sin PQP
529637,Sin PQP
58607,Sin PQP
414406,Sin PQP
182772,Sin PQP
422899,Sin PQP
365797,Sin PQP
536311,Sin PQP
287125,Macka Ramirez
312801,Sin PQP
499309,Sin PQP
497632,Sin PQP
529955,Sin PQP
487177,Sin PQP
536038,Sin PQP
484513,Sin PQP
491209,Sin PQP
509743,Sin PQP
526364,Sin PQP
453521,Sin PQP
483713,Sin PQP
502549,Sin PQP
333083,Sin PQP
530256,Sin PQP
408725,Sin PQP
142875,Sin PQP
201319,Sin PQP
524510,Sin PQP
493094,Sin PQP
254454,Sin PQP
535882,Macka Ramirez
503428,Sin PQP
49064,Sin PQP
457606,Sin PQP
150260,Macka Ramirez
528077,Sin PQP
258640,Sin PQP
482943,Sin PQP
516739,Sin PQP
414894,Javier Peñaloza KA
486824,Sin PQP
489135,Sin PQP
113491,Sin PQP
525425,Sin PQP
373050,Sin PQP
127007,Sin PQP
471122,Sin PQP
176169,Sin PQP
520706,Sin PQP
535906,Macka Ramirez
329042,Sin PQP
423465,Sin PQP
511628,Sin PQP
223821,Sin PQP
534377,Sin PQP
506411,Sin PQP
535902,Macka Ramirez
473239,Sin PQP
520004,Sin PQP
510870,Sin PQP
444503,Sin PQP
435652,Sin PQP
269268,Sin PQP
192862,Macka Ramirez
525722,Sin PQP
322002,Sin PQP
473238,Sin PQP
89997,Sin PQP
436282,Sin PQP
344305,Sin PQP
375744,Sin PQP
381260,Sin PQP
514409,Sin PQP
530806,Sin PQP
420349,Sin PQP
93374,Sin PQP
536678,Sin PQP
293119,Franco Lagos KA
534846,Sin PQP
533428,Sin PQP
503658,Sin PQP
156529,Macka Ramirez
272751,Sin PQP
470039,Sin PQP
177650,Sin PQP
535847,Macka Ramirez
108430,Sin PQP
131397,Macka Ramirez
197543,Sin PQP
279205,Sin PQP
430196,Sin PQP
163489,Sin PQP
529484,Sin PQP
527715,Sin PQP
498693,Sin PQP
456005,Sin PQP
152495,Sin PQP
492139,Sin PQP
453414,Sin PQP
311520,Sin PQP
535649,Sin PQP
103417,Sin PQP
432869,Sin PQP
534400,Sin PQP
333201,Sin PQP
107840,Sin PQP
529112,Macka Ramirez
369019,Sin PQP
503718,Sin PQP
536953,Sin PQP
535908,Macka Ramirez
149645,Macka Ramirez
513785,Sin PQP
438785,Sin PQP
451530,Sin PQP
336936,Sin PQP
335171,Sin PQP
529256,Sin PQP
500947,Sin PQP
377389,Sin PQP
535299,Sin PQP
535796,Macka Ramirez
128360,Sin PQP
64284,Sin PQP
382699,Sin PQP
290727,Sin PQP
502779,Sin PQP
471145,Sin PQP
489802,Sin PQP
494531,Sin PQP
528758,Sin PQP
501584,Sin PQP
376278,Sin PQP
192306,Sin PQP
472075,Sin PQP
442028,Sin PQP
535903,Macka Ramirez
533910,Sin PQP
535925,Macka Ramirez
318099,Sin PQP
401960,Sin PQP
225203,Sin PQP
521403,Sin PQP
530312,Sin PQP
529554,Sin PQP
534834,Sin PQP
318208,Sin PQP
512085,Sin PQP
496113,Sin PQP
525582,Sin PQP
535240,Sin PQP
453846,Sin PQP
528133,Sin PQP
511857,Sin PQP
294826,Sin PQP
408087,Sin PQP
533450,Sin PQP
450272,Sin PQP
413491,Sin PQP
287139,Macka Ramirez
492122,Sin PQP
501574,Sin PQP
487563,Sin PQP
186950,Sin PQP
534634,Sin PQP
434846,Sin PQP
487565,Sin PQP
114884,Sin PQP
519578,Sin PQP
378824,Sin PQP
54572,Sin PQP
534644,Sin PQP
156510,Macka Ramirez
306599,Sin PQP
363084,Sin PQP
528925,Sin PQP
523048,Sin PQP
352494,Sin PQP
107608,Sin PQP
115974,Sin PQP
60761,Sin PQP
156609,Macka Ramirez
482827,Sin PQP
511613,Sin PQP
459283,Franco Lagos KA
121807,Sin PQP
379681,Sin PQP
524332,Javier Peñaloza KA
530723,Sin PQP
115686,Sin PQP
426849,Sin PQP
116989,Sin PQP
532392,Sin PQP
501980,Sin PQP
353775,Sin PQP
302749,Sin PQP
470196,Sin PQP
423288,Sin PQP
243417,Sin PQP
122465,Sin PQP
514080,Sin PQP
535810,Macka Ramirez
532844,Sin PQP
143644,Sin PQP
484632,Sin PQP
284425,Sin PQP
533197,Sin PQP
416661,Sin PQP
452989,Sin PQP
533066,Sin PQP
496961,Sin PQP
527587,Sin PQP
353431,Sin PQP
535804,Macka Ramirez
536921,Javier Peñaloza KA
533281,Sin PQP
492493,Sin PQP
125488,Sin PQP
436858,Sin PQP
319514,Sin PQP
478564,Sin PQP
182010,Sin PQP
494463,Sin PQP
278785,Sin PQP
524824,Sin PQP
536247,Sin PQP
485730,Franco Lagos KA
500778,Sin PQP
378391,Sin PQP
536272,Sin PQP
526290,Franco Lagos KA
527735,Sin PQP
68766,Sin PQP
185783,Sin PQP
28707,Sin PQP
287153,Macka Ramirez
449244,Sin PQP
243141,Sin PQP
523625,Sin PQP
526212,Sin PQP
534824,Sin PQP
425450,Sin PQP
410112,Sin PQP
520943,Sin PQP
476355,Sin PQP
225288,Franco Lagos KA
286316,Sin PQP
145326,Sin PQP
386739,Sin PQP
476730,Sin PQP
516327,Sin PQP
452469,Sin PQP
169811,Sin PQP
503325,Sin PQP
287152,Macka Ramirez
511355,Sin PQP
451462,Franco Lagos KA
526345,Sin PQP
489672,Sin PQP
340232,Sin PQP
534718,Sin PQP
511350,Sin PQP
536956,Sin PQP
535296,Sin PQP
330589,Sin PQP
533101,Sin PQP
422812,Sin PQP
354864,Sin PQP
533673,Sin PQP
226399,Sin PQP
528538,Sin PQP
176573,Sin PQP
360217,Sin PQP
370912,Sin PQP
185059,Sin PQP
485149,Sin PQP
533728,Sin PQP
249745,Sin PQP
402693,Sin PQP
492240,Sin PQP
527083,Sin PQP
511651,Sin PQP
497734,Sin PQP
445325,Sin PQP
484090,Sin PQP
388069,Sin PQP
522375,Sin PQP
507188,Sin PQP
223965,Sin PQP
533516,Sin PQP
377970,Sin PQP
514973,Sin PQP
117533,Sin PQP
288476,Sin PQP
527686,Sin PQP
287564,Macka Ramirez
461518,Sin PQP
501575,Sin PQP
396892,Sin PQP
413077,Sin PQP
357323,Sin PQP
395618,Sin PQP
534008,Sin PQP
282730,Franco Lagos KA
263843,Sin PQP
496449,Sin PQP
481324,Sin PQP
505945,Sin PQP
527924,Sin PQP
473116,Sin PQP
526918,Sin PQP
168724,Sin PQP
477484,Macka Ramirez
531303,Sin PQP
157229,Macka Ramirez
535831,Sin PQP
449068,Sin PQP
116118,Javier Peñaloza KA
343028,Franco Lagos KA
536895,Sin PQP
486970,Sin PQP
518533,Sin PQP
495243,Sin PQP
446826,Sin PQP
319783,Sin PQP
535252,Sin PQP
454935,Sin PQP
156520,Macka Ramirez
373066,Sin PQP
503064,Sin PQP
463493,Sin PQP
370908,Sin PQP
113695,Sin PQP
492700,Sin PQP
526336,Sin PQP
495104,Sin PQP
427889,Sin PQP
409918,Sin PQP
90605,Sin PQP
455635,Sin PQP
333669,Sin PQP
315481,Sin PQP
373498,Sin PQP
493228,Sin PQP
482077,Sin PQP
493087,Sin PQP
63037,Sin PQP
535918,Sin PQP
503263,Sin PQP
153796,Sin PQP
424706,Sin PQP
456853,Sin PQP
375104,Sin PQP
306720,Sin PQP
519847,Sin PQP
230992,Sin PQP
134487,Sin PQP
450934,Sin PQP
359595,Sin PQP
125487,Sin PQP
523924,Sin PQP
59698,Sin PQP
269557,Sin PQP
62871,Sin PQP
259283,Sin PQP
428933,Sin PQP
504020,Sin PQP
221098,Sin PQP
173528,Sin PQP
525559,Sin PQP
365006,Sin PQP
486316,Sin PQP
87600,Sin PQP
523645,Sin PQP
516926,Sin PQP
434122,Sin PQP
108431,Sin PQP
531443,Sin PQP
178708,Sin PQP
403530,Sin PQP
536341,Sin PQP
227679,Sin PQP
524901,Sin PQP
361458,Sin PQP
352173,Sin PQP
536949,Sin PQP
88418,Sin PQP
534238,Sin PQP
536824,Sin PQP
499504,Sin PQP
235111,Sin PQP
493867,Sin PQP
537019,Sin PQP
42871,Sin PQP
525936,Sin PQP
156531,Macka Ramirez
531014,Sin PQP
509186,Sin PQP
534917,Sin PQP
525681,Sin PQP
534330,Sin PQP
404019,Sin PQP
476889,Sin PQP
529266,Sin PQP
408920,Sin PQP
534592,Sin PQP
500588,Sin PQP
520297,Sin PQP
507151,Sin PQP
454244,Sin PQP
520179,Sin PQP
387511,Sin PQP
123311,Sin PQP
526956,Sin PQP
192211,Franco Lagos KA
527775,Macka Ramirez
403179,Sin PQP
303526,Sin PQP
530457,Sin PQP
515051,Sin PQP
420048,Sin PQP
382530,Sin PQP
449789,Sin PQP
310352,Sin PQP
532099,Sin PQP
516548,Sin PQP
197631,Franco Lagos KA
481147,Sin PQP
465798,Sin PQP
430898,Sin PQP
531888,Macka Ramirez
536727,Sin PQP
204584,Sin PQP
505681,Sin PQP
51994,Sin PQP
523138,Sin PQP
509703,Sin PQP
309821,Sin PQP
330230,Sin PQP
503555,Sin PQP
520135,Sin PQP
511307,Sin PQP
517500,Sin PQP
528018,Sin PQP
348247,Sin PQP
378916,Sin PQP
474722,Sin PQP
485491,Sin PQP
442342,Sin PQP
467542,Sin PQP
452528,Sin PQP
477816,Sin PQP
536440,Sin PQP
179786,Sin PQP
534516,Sin PQP
496881,Sin PQP
523626,Sin PQP
168321,Sin PQP
513113,Sin PQP
504249,Sin PQP
247450,Sin PQP
315518,Sin PQP
393191,Franco Lagos KA
523575,Sin PQP
258961,Sin PQP
507989,Sin PQP
522624,Sin PQP
120977,Sin PQP
105185,Sin PQP
106219,Sin PQP
166939,Sin PQP
509695,Sin PQP
503212,Sin PQP
418652,Sin PQP
334256,Sin PQP
508338,Sin PQP
67067,Sin PQP
535845,Sin PQP
517319,Sin PQP
440686,Sin PQP
479788,Sin PQP
530012,Macka Ramirez
465547,Sin PQP
460384,Sin PQP
499682,Sin PQP
56155,Sin PQP
496715,Sin PQP
530300,Macka Ramirez
515377,Sin PQP
536781,Sin PQP
526390,Sin PQP
109195,Sin PQP
503371,Sin PQP
527663,Macka Ramirez
340493,Sin PQP
531596,Macka Ramirez
150237,Macka Ramirez
446306,Sin PQP
535844,Sin PQP
403287,Sin PQP
515965,Sin PQP
204597,Sin PQP
162671,Javier Peñaloza Tier
409477,Sin PQP
533880,Sin PQP
490885,Sin PQP
502231,Sin PQP
507808,Sin PQP
536035,Sin PQP
196627,Sin PQP
418797,Sin PQP
510991,Sin PQP
532841,Sin PQP
483056,Sin PQP
523470,Sin PQP
513175,Sin PQP
489575,Sin PQP
256258,Sin PQP
360788,Sin PQP
262470,Sin PQP
325998,Sin PQP
329057,Sin PQP
493800,Sin PQP
526621,Sin PQP
519939,Macka Ramirez
320947,Sin PQP
535690,Sin PQP
499746,Sin PQP
508135,Sin PQP
510474,Sin PQP
137640,Macka Ramirez
287146,Macka Ramirez
536537,Sin PQP
156537,Macka Ramirez
486866,Sin PQP
505047,Sin PQP
63628,Sin PQP
455430,Sin PQP
534638,Sin PQP
107265,Sin PQP
287149,Macka Ramirez
532871,Sin PQP
536503,Sin PQP
322586,Sin PQP
253590,Sin PQP
417413,Sin PQP
493393,Sin PQP
270523,Sin PQP
515527,Sin PQP
528636,Sin PQP
532449,Sin PQP
146287,Macka Ramirez
263598,Sin PQP
331136,Sin PQP
512072,Sin PQP
490078,Sin PQP
353331,Sin PQP
416021,Sin PQP
131355,Franco Lagos KA
335283,Javier Peñaloza KA
228227,Sin PQP
462296,Sin PQP
470932,Sin PQP
483203,Sin PQP
287417,Sin PQP
322618,Sin PQP
496888,Javier Peñaloza KA
524405,Sin PQP
503077,Sin PQP
504003,Sin PQP
424231,Sin PQP
526235,Sin PQP
533322,Sin PQP
400173,Sin PQP
349571,Franco Lagos KA
267761,Sin PQP
478631,Macka Ramirez
139646,Sin PQP
189807,Sin PQP
455703,Sin PQP
484320,Sin PQP
513920,Macka Ramirez
198799,Sin PQP
417783,Sin PQP
534734,Sin PQP
453060,Sin PQP
534604,Sin PQP
381400,Sin PQP
318588,Franco Lagos KA
511849,Sin PQP
136531,Sin PQP
311028,Javier Peñaloza KA
5250,Sin PQP
123724,Sin PQP
241095,Sin PQP
477150,Sin PQP
391775,Sin PQP
533249,Sin PQP
505795,Sin PQP
503316,Sin PQP
506983,Sin PQP
411700,Sin PQP
414469,Sin PQP
134797,Javier Peñaloza KA
509221,Sin PQP
423990,Sin PQP
351534,Sin PQP
431593,Sin PQP
174333,Sin PQP
492490,Sin PQP
499117,Sin PQP
501978,Sin PQP
300185,Sin PQP
478634,Macka Ramirez
536710,Sin PQP
205205,Sin PQP
477032,Sin PQP
470843,Sin PQP
499055,Macka Ramirez
479591,Sin PQP
517043,Sin PQP
489247,Sin PQP
522937,Sin PQP
476331,Sin PQP
475821,Sin PQP
418728,Sin PQP
116331,Javier Peñaloza KA
517613,Sin PQP
155725,Sin PQP
495399,Sin PQP
517289,Sin PQP
465750,Sin PQP
536466,Sin PQP
88640,Sin PQP
61848,Sin PQP
528566,Sin PQP
505826,Sin PQP
459731,Sin PQP
335915,Macka Ramirez
441252,Sin PQP
466656,Franco Lagos KA
531241,Sin PQP
300909,Sin PQP
524466,Sin PQP
117281,Javier Peñaloza KA
534688,Sin PQP
478260,Sin PQP
495605,Sin PQP
510537,Sin PQP
521203,Sin PQP
498328,Sin PQP
126939,Sin PQP
495900,Sin PQP
139560,Sin PQP
515955,Sin PQP
505603,Sin PQP
350507,Sin PQP
437819,Sin PQP
195661,Sin PQP
519376,Sin PQP
526046,Sin PQP
508119,Sin PQP
452760,Sin PQP
298409,Sin PQP
442257,Sin PQP
174169,Franco Lagos KA
386096,Sin PQP
377591,Macka Ramirez
506233,Javier Peñaloza KA
462640,Sin PQP
446884,Sin PQP
491188,Sin PQP
410269,Sin PQP
480541,Sin PQP
427033,Sin PQP
444764,Sin PQP
325319,Sin PQP
243414,Franco Lagos KA
192302,Sin PQP
481863,Sin PQP
234044,Sin PQP
510472,Sin PQP
515410,Sin PQP
127858,Macka Ramirez
524829,Sin PQP
493845,Sin PQP
466799,Franco Lagos KA
291369,Sin PQP
502948,Sin PQP
172724,Macka Ramirez
342873,Sin PQP
439643,Sin PQP
464178,Sin PQP
47286,Franco Lagos KA
475354,Sin PQP
436502,Sin PQP
249862,Sin PQP
478258,Sin PQP
293712,Sin PQP
338616,Sin PQP
501580,Sin PQP
529780,Sin PQP
505672,Sin PQP
368261,Macka Ramirez
364875,Sin PQP
412625,Sin PQP
410247,Sin PQP
497882,Sin PQP
456647,Sin PQP
389936,Sin PQP
515086,Sin PQP
443711,Sin PQP
520074,Sin PQP
535110,Sin PQP
490970,Sin PQP
222470,Javier Peñaloza Tier
136323,Sin PQP
535555,Sin PQP
521088,Sin PQP
66216,Franco Lagos KA
527538,Sin PQP
455663,Franco Lagos KA
361534,Javier Peñaloza KA
459124,Sin PQP
220016,Sin PQP
469476,Sin PQP
61286,Sin PQP
334866,Franco Lagos KA
533486,Sin PQP
222581,Sin PQP
433328,Sin PQP
130421,Franco Lagos KA
497736,Sin PQP
128380,Franco Lagos KA
165940,Franco Lagos KA
516561,Sin PQP
225771,Javier Peñaloza KA
353202,Macka Ramirez
424714,Sin PQP
528041,Sin PQP
444502,Sin PQP
374379,Sin PQP
155473,Macka Ramirez
533120,Sin PQP
495155,Sin PQP
490851,Sin PQP
60278,Sin PQP
107430,Sin PQP
221655,Sin PQP
116905,Javier Peñaloza KA
523754,Sin PQP
137836,Franco Lagos KA
66130,Sin PQP
516213,Sin PQP
513945,Macka Ramirez
529369,Sin PQP
316955,Sin PQP
413879,Sin PQP
163276,Javier Peñaloza KA
507146,Javier Peñaloza KA
293885,Sin PQP
365414,Macka Ramirez
526152,Sin PQP
528942,Sin PQP
474560,Sin PQP
515221,Sin PQP
159631,Sin PQP
165503,Macka Ramirez
467414,Sin PQP
225758,Macka Ramirez
535618,Sin PQP
387760,Sin PQP
535284,Sin PQP
460366,Sin PQP
429871,Sin PQP
520024,Sin PQP
522322,Sin PQP
391174,Sin PQP
420883,Sin PQP
516089,Sin PQP
528921,Sin PQP
276842,Sin PQP
524949,Sin PQP
312042,Sin PQP
259206,Franco Lagos KA
221729,Sin PQP
519963,Sin PQP
479935,Sin PQP
249778,Sin PQP
502753,Sin PQP
455788,Sin PQP
282312,Sin PQP
479951,Sin PQP
177293,Javier Peñaloza KA
297138,Sin PQP
192589,Franco Lagos KA
67503,Sin PQP
363411,Sin PQP
312756,Sin PQP
135095,Sin PQP
335090,Sin PQP
459325,Sin PQP
522927,Sin PQP
62167,Javier Peñaloza KA
492405,Sin PQP
4919,Javier Peñaloza KA
415414,Sin PQP
516886,Sin PQP
525789,Sin PQP
504556,Sin PQP
38748,Sin PQP
513808,Sin PQP
141251,Sin PQP
387540,Sin PQP
375093,Sin PQP
529815,Sin PQP
62482,Javier Peñaloza KA
497022,Sin PQP
461081,Sin PQP
511837,Sin PQP
474520,Sin PQP
465482,Sin PQP
197645,Franco Lagos KA
102515,Sin PQP
198778,Sin PQP
181173,Macka Ramirez
175253,Sin PQP
507327,Sin PQP
506978,Sin PQP
477923,Sin PQP
319418,Sin PQP
273070,Franco Lagos KA
145455,Franco Lagos KA
511457,Sin PQP
510105,Sin PQP
501730,Sin PQP
108127,Sin PQP
443478,Sin PQP
443175,Sin PQP
129954,Sin PQP
317415,Sin PQP
518349,Sin PQP
529740,Sin PQP
531606,Sin PQP
99056,Sin PQP
516824,Sin PQP
174144,Franco Lagos KA
521939,Sin PQP
313155,Sin PQP
529229,Sin PQP
370302,Sin PQP
496429,Sin PQP
310286,Sin PQP
474066,Sin PQP
517998,Sin PQP
123713,Sin PQP
236928,Sin PQP
301103,Franco Lagos KA
429356,Sin PQP
176740,Sin PQP
401987,Sin PQP
444399,Sin PQP
132020,Franco Lagos KA
522240,Franco Lagos KA
62769,Sin PQP
534727,Sin PQP
354155,Sin PQP
482532,Sin PQP
501727,Sin PQP
62141,Javier Peñaloza KA
493789,Sin PQP
483355,Sin PQP
527649,Sin PQP
436231,Sin PQP
526305,Sin PQP
176897,Javier Peñaloza KA
355086,Sin PQP
481268,Sin PQP
517070,Sin PQP
364733,Sin PQP
159590,Sin PQP
414696,Sin PQP
516522,Sin PQP
397440,Sin PQP
493970,Sin PQP
529415,Sin PQP
411399,Sin PQP
267314,Sin PQP
416900,Sin PQP
395622,Sin PQP
271556,Macka Ramirez
272154,Sin PQP
532636,Sin PQP
529464,Sin PQP
307201,Franco Lagos KA
449744,Sin PQP
490779,Sin PQP
514617,Sin PQP
104207,Sin PQP
471415,Sin PQP
499967,Sin PQP
490566,Sin PQP
509451,Sin PQP
504196,Sin PQP
497389,Sin PQP
533941,Sin PQP
493793,Sin PQP
522445,Sin PQP
102219,Javier Peñaloza KA
191177,Sin PQP
511348,Sin PQP
106040,Sin PQP
530805,Sin PQP
116124,Javier Peñaloza KA
374884,Franco Lagos KA
524629,Sin PQP
486962,Sin PQP
493943,Sin PQP
495818,Sin PQP
499173,Sin PQP
462718,Sin PQP
379934,Franco Lagos KA
519451,Sin PQP
511838,Sin PQP
536589,Sin PQP
492555,Sin PQP
489455,Sin PQP
282013,Sin PQP
249867,Sin PQP
277643,Sin PQP
223160,Sin PQP
346064,Sin PQP
536527,Sin PQP
123476,Sin PQP
460870,Sin PQP
402994,Sin PQP
479937,Sin PQP
229437,Sin PQP
491902,Sin PQP
535732,Sin PQP
135153,Franco Lagos KA
536718,Sin PQP
513922,Macka Ramirez
141613,Sin PQP
288128,Sin PQP
245825,Franco Lagos KA
462473,Franco Lagos KA
492775,Sin PQP
347328,Sin PQP
531786,Sin PQP
511885,Sin PQP
255912,Macka Ramirez
307709,Sin PQP
420937,Sin PQP
514348,Franco Lagos KA
515348,Sin PQP
447226,Sin PQP
116322,Javier Peñaloza KA
512842,Sin PQP
343681,Sin PQP
521047,Sin PQP
456475,Sin PQP
482528,Sin PQP
461294,Sin PQP
444828,Sin PQP
197525,Franco Lagos KA
419243,Sin PQP
508969,Sin PQP
515651,Sin PQP
191223,Sin PQP
133715,Javier Peñaloza KA
456472,Sin PQP
184873,Sin PQP
507795,Sin PQP
247437,Sin PQP
424727,Sin PQP
443730,Sin PQP
372602,Sin PQP
520400,Sin PQP
518010,Sin PQP
478673,Sin PQP
133714,Javier Peñaloza KA
201205,Sin PQP
301183,Sin PQP
505698,Sin PQP
442052,Sin PQP
511526,Sin PQP
501010,Sin PQP
435971,Sin PQP
519538,Sin PQP
179381,Javier Peñaloza KA
337698,Sin PQP
416614,Sin PQP
485760,Sin PQP
520571,Sin PQP
112796,Franco Lagos KA
473035,Sin PQP
388262,Sin PQP
536996,Sin PQP
443312,Sin PQP
534647,Sin PQP
235394,Sin PQP
485213,Sin PQP
536859,Sin PQP
486915,Sin PQP
498710,Sin PQP
426926,Sin PQP
255245,Sin PQP
355143,Sin PQP
532870,Sin PQP
274184,Sin PQP
479269,Sin PQP
507910,Sin PQP
34409,Sin PQP
156686,Sin PQP
504768,Sin PQP
510325,Sin PQP
225442,Javier Peñaloza KA
455848,Sin PQP
512946,Sin PQP
474778,Javier Peñaloza KA
174928,Sin PQP
171495,Franco Lagos KA
154013,Sin PQP
532848,Sin PQP
522484,Sin PQP
372304,Sin PQP
501808,Sin PQP
489912,Sin PQP
482010,Sin PQP
479924,Sin PQP
448608,Sin PQP
189426,Javier Peñaloza KA
519547,Sin PQP
5235,Sin PQP
518504,Sin PQP
530604,Sin PQP
377400,Macka Ramirez
436718,Sin PQP
502075,Sin PQP
378558,Sin PQP
420307,Sin PQP
449450,Franco Lagos KA
441723,Sin PQP
494073,Sin PQP
434918,Sin PQP
389031,Sin PQP
506785,Sin PQP
429261,Sin PQP
423620,Sin PQP
128139,Sin PQP
166094,Sin PQP
506074,Sin PQP
117055,Javier Peñaloza KA
376321,Sin PQP
516517,Sin PQP
515094,Sin PQP
369526,Sin PQP
47378,Javier Peñaloza KA
473096,Sin PQP
506787,Sin PQP
451361,Sin PQP
52178,Sin PQP
411707,Sin PQP
421092,Sin PQP
197195,Sin PQP
328377,Sin PQP
317408,Sin PQP
532704,Sin PQP
499732,Sin PQP
344379,Franco Lagos KA
535907,Sin PQP
466153,Sin PQP
382781,Sin PQP
112589,Javier Peñaloza KA
456664,Sin PQP
495261,Sin PQP
387762,Sin PQP
460363,Sin PQP
423173,Sin PQP
396929,Sin PQP
472914,Sin PQP
171199,Javier Peñaloza KA
324205,Javier Peñaloza KA
530225,Sin PQP
495020,Sin PQP
185540,Sin PQP
479653,Sin PQP
116020,Javier Peñaloza KA
112289,Sin PQP
243905,Sin PQP
118686,Franco Lagos KA
495171,Sin PQP
426369,Sin PQP
57339,Sin PQP
519306,Sin PQP
367052,Sin PQP
520098,Sin PQP
340981,Sin PQP
523740,Sin PQP
187424,Sin PQP
116325,Javier Peñaloza KA
489459,Sin PQP
156517,Macka Ramirez
112566,Javier Peñaloza KA
411656,Sin PQP
405748,Sin PQP
536893,Javier Peñaloza KA
356760,Sin PQP
365401,Macka Ramirez
130318,Sin PQP
447980,Sin PQP
481143,Sin PQP
117061,Javier Peñaloza KA
293698,Sin PQP
406590,Sin PQP
497551,Sin PQP
332998,Sin PQP
520531,Sin PQP
412622,Sin PQP
445580,Sin PQP
379759,Sin PQP
500417,Sin PQP
518518,Sin PQP
474457,Sin PQP
464414,Sin PQP
518222,Sin PQP
352448,Sin PQP
407900,Sin PQP
529198,Sin PQP
468608,Sin PQP
523241,Sin PQP
128643,Sin PQP
510459,Sin PQP
522965,Sin PQP
504527,Sin PQP
337059,Sin PQP
102507,Sin PQP
481790,Sin PQP
141825,Sin PQP
134303,Franco Lagos KA
136545,Sin PQP
536201,Sin PQP
112066,Sin PQP
416348,Sin PQP
521761,Sin PQP
511817,Sin PQP
443176,Sin PQP
447016,Sin PQP
317892,Sin PQP
465100,Sin PQP
506637,Sin PQP
506255,Sin PQP
500301,Sin PQP
312446,Sin PQP
492543,Sin PQP
534635,Sin PQP
512836,Sin PQP
465302,Sin PQP
155486,Sin PQP
322450,Sin PQP
528028,Sin PQP
492377,Sin PQP
504184,Sin PQP
368307,Sin PQP
166582,Sin PQP
275333,Sin PQP
485747,Sin PQP
477133,Sin PQP
197643,Franco Lagos KA
150258,Macka Ramirez
286623,Sin PQP
532159,Sin PQP
176149,Sin PQP
500191,Sin PQP
434923,Sin PQP
185082,Sin PQP
287665,Sin PQP
486775,Sin PQP
164071,Sin PQP
142188,Sin PQP
283294,Sin PQP
475022,Franco Lagos KA
116904,Javier Peñaloza KA
482211,Sin PQP
365741,Sin PQP
190780,Sin PQP
135262,Sin PQP
533770,Sin PQP
513930,Macka Ramirez
535853,Sin PQP
496731,Sin PQP
