Partner_id,Partner_name,Franchise_name,Mall,City_name_partner,Area_name_partner,Pqp_advisor
336384,Doggis Heladería Mall Plaza Bio Bio,Doggis Heladeria,Mall Plaza Bio Bio,Gran Concepción,Concepción,nicole bustamante
54661,Dunkin' Bio Bio,Dunkin Donuts,Mall Plaza Bio Bio,Gran Concepción,Concepción,javier peñaloza
116332,Dunkin' Bio Bio - Café,Dunkin Donuts,Mall Plaza Bio Bio,Gran Concepción,Concepción,javier peñaloza
123311,Palettas - Mall Plaza Bio Bio,Palettas,Mall Plaza Bio Bio,Gran Concepción,Concepción,franco lagos tier
173008,Starbucks Coffee Mall Plaza Bio Bio,Starbucks,Mall Plaza Bio Bio,Gran Concepción,Concepción,javier peñaloza
477756,Pizza Hut Mall Plaza Bio Bio - Courier,Pizza Hut,Mall Plaza Bio Bio,Gran Concepción,Concepción,null
484432,Gran Refugio - Concepción,,Mall Plaza Bio Bio,Gran Concepción,Concepción,null
485399,La Fete Chocolat - Bio Bio,La Fete,Mall Plaza Bio Bio,Gran Concepción,Concepción,maria cecilia maturana
58872,China Wok Mall Plaza Bio Bio,China Wok,Mall Plaza Bio Bio,Gran Concepción,Concepción,josefina sarquis
176471,Fuente Astoria Mall Plaza Mirador,Astoria,Mall Plaza Bio Bio,Gran Concepción,Concepción,franco lagos lt
185595,Pedro Juan Y Diego Bio Bio,"Pedro, Juan y Diego",Mall Plaza Bio Bio,Gran Concepción,Concepción,josefina sarquis
387739,Bloke Burger Bio Bio,Bloke Burger,Mall Plaza Bio Bio,Gran Concepción,Concepción,nicole bustamante
435235,Cinna & Bites Mall Bio Bio,Cinna&Bites,Mall Plaza Bio Bio,Gran Concepción,Concepción,null
494172,Cream Roll Pbb,,Mall Plaza Bio Bio,Gran Concepción,Concepción,
59712,Tijuana - Mall Plaza El Trébol,Tijuana,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos tier
159214,Johnny Rockets - Concepcion,Johnny Rockets,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
170760,Lounge - El Trébol,Lounge,Mall Plaza El Trébol,Gran Concepción,Concepción,maria cecilia maturana
171206,Cassis Mall Plaza El Trébol,Café Cassis,Mall Plaza El Trébol,Gran Concepción,Concepción,null
245755,Varsovienne - Mall Plaza El Trébol,Varsovienne,Mall Plaza El Trébol,Gran Concepción,Concepción,maria cecilia maturana
316046,Moulie -  Mall Plaza Trebol,MOULIE,Mall Plaza El Trébol,Gran Concepción,Concepción,maria cecilia maturana
39696,Sushi Blues Concepción,Sushi Blues,Mall Plaza El Trébol,Gran Concepción,Concepción,
178673,"Pedro, Juan Y Diego Concepcion Plaza El Trebol","Pedro, Juan y Diego",Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
193094,Farmacias Ahumada 276 - Mall El Trébol,Farmacias Ahumada 476,Mall Plaza El Trébol,Gran Concepción,Concepción,maria cecilia maturana
229154,Starbucks Mall Plaza El Trebol,Starbucks,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
233036,Dominó - Plaza El Trebol,Dominó,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
346960,Wendys Trébol,Wendy's,Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
470332,Waffle Crepe Mania,,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos lt
187030,China Plaza,,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos lt
54663,Dunkin' Trébol Food Court,Dunkin Donuts,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
54931,Juan Maestro Mall Plaza El Trébol,Juan Maestro,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
55267,Tommy Beans Mall Plaza El Trébol,Tommy Beans,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
55272,Dunkin' Trébol Terrazas,Dunkin Donuts,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
57407,Bufalo Beef El Trébol,Bufalo Beef,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos tier
58871,China Wok Mall Plaza Trébol,China Wok,Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
65975,Burger King® - Mall Plaza Del Trébol,Burger King,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
87802,Buffet Express El Trebol,Buffet Express,Mall Plaza El Trébol,Gran Concepción,Concepción,null
91184,Bariloche - Concepción,Bariloche,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos tier
99366,Schopdog Mall Plaza Trébol,Schopdog,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos tier
107754,Mcdonald's Mall Plaza Trébol,McDonald's,Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
116328,Dunkin' Trébol Food Court - Café,Dunkin Donuts,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
116329,Dunkin' Trébol Terrazas - Café,Dunkin Donuts,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
128870,Mamut Plaza El Trébol,Mamut,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
133522,Papa John's Pizza - Mall Plaza Trebol,Papa John's,Mall Plaza El Trébol,Gran Concepción,Concepción,null
134516,Doggis Mall El Trébol,Doggis,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
179367,Telepizza Mall Trebol,Telepizza,Mall Plaza El Trébol,Gran Concepción,Concepción,javier peñaloza
185204,Astoria Trebol,Astoria,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos lt
194890,Lovdo Mall Trébol,Lovdo,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
198524,Montalbano Cocina Italiana - Mall Plaza Trébol,Montalbano,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos tier
336441,Doggis Heladería Mall Trebol,Doggis Heladeria,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
421096,Bloke Burger El Trébol,Bloke Burger,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
424890,Churromania Mall Trébol,,Mall Plaza El Trébol,Gran Concepción,Concepción,franco lagos lt
435220,Cinna & Bites Plaza Trebol,Cinna&Bites,Mall Plaza El Trébol,Gran Concepción,Concepción,null
435388,Telepizza San Pedro - Courier,Telepizza,Mall Plaza El Trébol,Gran Concepción,Concepción,null
451687,Pollo Stop Mall Plaza Trebol,Pollo Stop Fast Food,Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
454597,Yogen Fruz - Talcahuano,Yogen Fruz,Mall Plaza El Trébol,Gran Concepción,Concepción,null
476399,KFC Trébol Terrazas,KFC,Mall Plaza El Trébol,Gran Concepción,Concepción,josefina sarquis
477733,Telepizza Mall Plaza El Trebol - Courier,Telepizza,Mall Plaza El Trébol,Gran Concepción,Concepción,null
482243,Barrio Chicken Mall Plaza Trebol,Barrio Chicken,Mall Plaza El Trébol,Gran Concepción,Concepción,nicole bustamante
170321,Pedro Juan Y Diego Portal Osorno,"Pedro, Juan y Diego",Mall Portal Osorno,Osorno,Osorno,josefina sarquis
178522,Yogen Fruz - Osorno,Yogen Fruz,Mall Portal Osorno,Osorno,Osorno,null
436155,Street Sushi - Courier,,Mall Portal Osorno,Osorno,Osorno,null
449400,Varsovienne - Osorno,Varsovienne,Mall Portal Osorno,Osorno,Osorno,maria cecilia maturana
94300,Tarragona Mall Portal Osorno,Tarragona,Mall Portal Osorno,Osorno,Osorno,nicole bustamante
101899,Juan Maestro Osorno,Juan Maestro,Mall Portal Osorno,Osorno,Osorno,nicole bustamante
467753,Wendy´s Osorno,Wendy's,Mall Portal Osorno,Osorno,Osorno,josefina sarquis
475579,KFC Mall Portal Osorno,KFC,Mall Portal Osorno,Osorno,Osorno,josefina sarquis
168736,Dunkin' Coronel,Dunkin Donuts,Mall Costa Pacífico,Gran Concepción,Coronel,javier peñaloza
225442,Dunkin' Coronel - Café,Dunkin Donuts,Mall Costa Pacífico,Gran Concepción,Coronel,javier peñaloza
165594,Doggis Mall Costa Pacífico,Doggis,Mall Costa Pacífico,Gran Concepción,Coronel,nicole bustamante
169865,Tarragona Coronel,Tarragona,Mall Costa Pacífico,Gran Concepción,Coronel,nicole bustamante
191943,Telepizza Mall Arauco  Coronel,Telepizza,Mall Costa Pacífico,Gran Concepción,Coronel,javier peñaloza
202012,Fuente Astoria - Coronel,,Mall Costa Pacífico,Gran Concepción,Coronel,franco lagos lt
202522,"Pedro, Juan Y Diego Coronel","Pedro, Juan y Diego",Mall Costa Pacífico,Gran Concepción,Coronel,josefina sarquis
336442,Doggis Heladería Mall Costa Pacifico,Doggis Heladeria,Mall Costa Pacífico,Gran Concepción,Coronel,nicole bustamante
435216,Telepizza Coronel - Courier,Telepizza,Mall Costa Pacífico,Gran Concepción,Coronel,null
476665,Tarragona Arauco  Coronel  - Courier,Tarragona,Mall Costa Pacífico,Gran Concepción,Coronel,null
65981,Dunkin' Valdivia Los Ríos,Dunkin Donuts,Mall Plaza Los Ríos,Valdivia,Valdivia,javier peñaloza
66490,Buffet Express Valdivia,Buffet Express,Mall Plaza Los Ríos,Valdivia,Valdivia,null
110263,Juan Maestro Mall Plaza De Los Ríos,Juan Maestro,Mall Plaza Los Ríos,Valdivia,Valdivia,nicole bustamante
116125,Dunkin' Valdivia Los Ríos - Café,Dunkin Donuts,Mall Plaza Los Ríos,Valdivia,Valdivia,javier peñaloza
163111,Doggis Mall Plaza De Los Ríos,Doggis,Mall Plaza Los Ríos,Valdivia,Valdivia,nicole bustamante
169858,Pizza Hut Mall Valdivia,Pizza Hut,Mall Plaza Los Ríos,Valdivia,Valdivia,javier peñaloza
278348,Buffalo Waffles Mall Plaza De Los Ríos,Buffalo Waffles,Mall Plaza Los Ríos,Valdivia,Valdivia,nicole bustamante
369006,Varsovienne - Valdivia,Varsovienne,Mall Plaza Los Ríos,Valdivia,Valdivia,maria cecilia maturana
410649,#ERROR!,#NAME?,Mall Plaza Los Ríos,Valdivia,Valdivia,null
435209,Pizza Hut Valdivia - Courier,Pizza Hut,Mall Plaza Los Ríos,Valdivia,Valdivia,null
105942,"Pedro, Juan Y Diego Mall Plaza Los Ríos","Pedro, Juan y Diego",Mall Plaza Los Ríos,Valdivia,Valdivia,josefina sarquis
124545,Ctm - Con Tomate Y Mayo,,Mall Plaza Los Ríos,Valdivia,Valdivia,franco lagos tier
129957,Tommy Beans Plaza De Los Rios,Tommy Beans,Mall Plaza Los Ríos,Valdivia,Valdivia,nicole bustamante
155408,KFC Valdivia,KFC,Mall Plaza Los Ríos,Valdivia,Valdivia,josefina sarquis
172754,Yogen Fruz - Valdivia,Yogen Fruz,Mall Plaza Los Ríos,Valdivia,Valdivia,null
184826,Burger King® - Los Rios,Burger King,Mall Plaza Los Ríos,Valdivia,Valdivia,javier peñaloza
390206,Platón Valdivia,Platón,Mall Plaza Los Ríos,Valdivia,Valdivia,franco lagos tier
439219,Tarragona - Mall Plaza De Los Ríos,Tarragona,Mall Plaza Los Ríos,Valdivia,Valdivia,nicole bustamante
65382,Clover Irish Pub Valdivia,,Mall Plaza Los Ríos,Valdivia,Valdivia,franco lagos lt
470116,Grado 3,,Mall Plaza Los Ríos,Valdivia,Valdivia,franco lagos lt
